urn,author,title,year,lang,url
2011100423001,"Fiskaa, Gerh. Andr.",Solglyt,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011100423001
2014060208010,"Rosing, Hedevig",Udkast til læsebog for døve børn i mellemklasserne,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014060208010
2013092708081,,Indberetning og Indstilling fra den ved kongelig naadigst Resolution af 10de Januar 1849 nedsatte Commission angaaende Skov- og Saugbrugsvæsenet m.m,1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013092708081
2013101708062,"Spurgeon, C.H.",Ved Korsets Fod,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013101708062
2015071008033,"Aagaard, Oscar",Underlige Fyre,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015071008033
2016060348003,,Katalog over Den historiske udstilling i Bergen 1898,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016060348003
2007042604002,,Festskrift til Hans Majestæt Kong Oscar II ved Regjerings-Jubilæet den 18de September 1897,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007042604002
2009092310002,"Kielland, Alexander L.",Samlede Værker,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009092310002
2014012208057,,Sange ved lærermøder,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014012208057
2013071208213,"Schnitler, Balthazar M.",Kortfattet Differential- og Integralregning,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013071208213
2014102708156,"Musset, Alfred de",Mariannes Capricer,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102708156
2013042608022,"Schulze, H.",Udvalgte Skrifter,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042608022
2014080808152,"Hopstock, Halfdan",3die Hovedregister for Norsk Magazin for Lægevidenskaben,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014080808152
2014070708153,"Mohn, J.N.",Folkemængdens Forandringer,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014070708153
2011030710003,,Rødhætte,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011030710003
2009060313001,"Brøgger, W.C.",Lagfølgen paa Hardangervidda,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009060313001
2016102148035,,Forbryderens Søn,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102148035
2008020612001,"Øverland, O.A.",Illustreret Norges Historie,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008020612001
2008102300102,"Løkke, Jakob",Kort Omrids af Modersmaalets Grammatik,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008102300102
2008050512009,"Monrad, M.J.",Æsthetik,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008050512009
2006082800033,"Mortensen, Andreas",Fra mit Besøg blandt Mormonerne,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082800033
2013052807020,,"Motiveret Forslag til Lov om Kirkeforfatningen, Lov indeholdende nærmere Bestemmelser med Hensyn til Valgene til Kirkemøde, og Grundlovsbestemmelse angaaende Forandring i Grundlovens § 16 m. fl",1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013052807020
2009060912004,"Klaveness, Thoralv",Mesteren,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009060912004
2012102608115,"Flood, Just W.",Fra Land og Sjø,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012102608115
2014071708086,"Schübeler, F.C.",Havebog for Almuen,1859,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014071708086
2012041212002,,Politispionen,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012041212002
2015011908059,,Reisehaandbog,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015011908059
2016041248138,"Kleven, Anders N.","Nadveren, skriftemaalet, boden og absolutionen",1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016041248138
2015060948135,"Dahl, Olavus",Fama,1842,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015060948135
2016060348126,"Gerard, E.D.",Herkulesbadet,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016060348126
2011101223007,"Brynildsen, Benedicte",Skisser og Fortællinger,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011101223007
2011081620006,"Aagaard, Aage",Larvik og omegns industri og næringsliv i tekst og bilder,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081620006
2009012803007,"Caspari, Theodor",Digte af Per Gynt ved Theodor Caspari,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012803007
2006112100001,"Lecky, William Edward Hartpole.",Rationalismens historie,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112100001
2008060613005,"Bjørnson, Bjørnstjerne",Ved vennemødet i Kasino,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008060613005
2008100603020,,"Det Nye Testament med Forklaringer, Indledninger, en Harmoni for de fire Evangelier, en Tidstavle for Apostelhistorien og et Sag-Register",1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008100603020
2007031910003,"Berner, H.E.",Folkesouverænitets-principets gjennemførelse i vor grundlov,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007031910003
2009021603007,"Dilling, L.",Hverdagsmennesker,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009021603007
2014031808003,,"Bibelen, eller Den Hellige Skrift",1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031808003
2016052548041,"Mathiesen, Hans","Handels-Haandbog, indeholdende Kundskab om de mærkværdigste Landes og Stæders Mynt, Maal og Vægt, med sammes nøiagtige Forhold til Norges, samt visse Landes og Stæders Vexelmaader og Priser efter sølvpari, nogle cours-, disconto- og decimalbrøks-tabeller m.m",1823,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016052548041
2009090403007,"Holm, Andreas",Beskrivelse til det af Capitain Holm i Aarene 1856 til 1860 optagne Kart over Trondhjems Bymark,1862,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009090403007
2014102007575,"Thrap, Daniel",Ved Missionsbiskop Astrup og Frues Jubilæumsfest,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102007575
2013102407188,"Bang, A. Chr.",Nytaarsnat 1901,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013102407188
2012032024093,"Busland, H.K.",Liv og leg,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012032024093
2011051604068,,Det Arnamagnæanske haandskrift 8lA fol. (Skálholtsbók yngsta),1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011051604068
2014031007006,"Berg, Joh.Aug.","Bibel-Haandbog, eller Veiledning ved Læsningen af den Hellige Skrifts Bøger",1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031007006
2012073108060,"Thomæsøn, V.M.",Fra gamle Dage,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108060
2007042712002,"Schweigaard, Anton Martin",norske Proces,1854,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007042712002
2014101658040,"Stenrud, Kr.","Kristiania ved Nat og Dag, eller Bort med Sløret",1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014101658040
2013092708026,"Møller, H.E.",Klasse-Fortegnelse over norske Skibe,1862,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013092708026
2016101848040,,Thomas Kingo,1857,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101848040
2014111308103,"Jensen, Gustav",fejl ved den nyere teologi,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111308103
2009032703021,,Dramatiske Selskab i Bergen 1794-1894,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009032703021
2010070713002,"Pochhammer, M.",Mægtigste,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010070713002
2006081800025,"Belsheim, J.",Veiledning i Bibelens Historie med udførligere Oplysninger om det Nye Testamentes Bøger,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081800025
2014021008060,"Strømdal, R.",Kogning i høkasse,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014021008060
2006081500058,"Nielsen, Yngvar",Norge i 1814,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081500058
2009113013001,"Brun, Yngvar",Bibelhistorie for middelskolen,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009113013001
2006082400046,"Schøyen, W.M.","De for Ager, Eng og Have skadeligste Insekter og Smaakryb",1875,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082400046
2009072800066,,Norsk læsebog,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072800066
2006112101079,"Sverdrup, Otto",Nyt land,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112101079
2016081708047,"Olsen, J.H. Johan Henrik","""Nyt af Aaret""",1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016081708047
2012051808184,"Knudsen, Laurits",Det menneskelige legeme,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012051808184
2007031212004,"Hetting, M.G.","Kortfattet Veiledning for dem, der ville indrette Udklækningsanlæg for de vinterlegende Ferskvandsfiske",1858,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007031212004
2012061308000,"Wyrz, Friedrich",Skal jeg bli missionær?,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012061308000
2008082510002,,Storthinget og Armeestyrelsen,1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008082510002
2016070548007,"Nielsen, Yngvar",Reisehaandbog over Norge,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016070548007
2014020408002,"Harte, Bret",Kaliforniske fortællinger,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014020408002
2008121512006,"Jacobsen, Albert","Tilsvar til "" I Anledning af Brochuren: Statsraad Wergeland og vore militære Forholde""",1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008121512006
2006112101076,"Schultze, Victor",Under Korset,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112101076
2006112400027,"Hørbye, Ragna",Nye Novelletter,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112400027
2014061008134,"Krogh-Tonning, K.",Kristelige Troeslære i Grundtræk,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014061008134
2014102708125,"Halvorson, G.",Naturkundskab for folkeskolen,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102708125
2012073108068,"Erslev, Ed.",Geografi med Billeder,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108068
2016101148030,"Schübeler, F.C.",Vort Landbrugs Opkomst,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101148030
2009080703019,"Irgens, M.",Om de geologiske Forhold paa Kyststrækningen af Nordre Bergenshus Amt,1864,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009080703019
2009062204090,"Dalstrøm, J.J.",Øvelsesbog i Modersmaalets skrivning,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009062204090
2006120101006,"Fryxell, Anders",Gustav Adolf og Trediveaarskrigen,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006120101006
2011012506044,"Arnesen, Harald",Nogle ord om radikalismen og vår folkeskole,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011012506044
2009082012005,"Motzfeldt, U.A.",Bemærkninger ved det af den ved Kongelig naadigst Resolution af 22de November 1828 befalede Commission forfattede og bekjendtgjorte Forslag til en Lov for Kongeriget Norge angaaende Forbrydelser,1833,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009082012005
2008041710003,"Helland, Amund",Jagtloven og vor gamle ret,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008041710003
2006112101085,"Tyndall, John",Varme og Kulde,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112101085
2014111308090,,Af Forhøret ved Lagmandsretten i Sagen Mørch m.fl. contra Retvedt samt Dommen og nogle Bemærkninger angaaende Sagen,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111308090
2006111500029,"Hérisson, Maurice d'Irisson",Paris under Kommunen 1871-1872,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006111500029
2013080808043,"Humblen, S. Br.",Norsk sproglære for folkeskolen,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013080808043
2016101948051,"Nicolaysen, N.",Norske Stiftelser,1858,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101948051
2006111700002,"Øverland, O.A.",Norske historiske Fortællinger,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006111700002
2006112201000,"Meltzer, H.",H. Meltzers efterladte Papirer,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112201000
2012032024096,"Arnesen, Martin",Stamtavler over familien Breder og de med den beslægtede familier Preus og Arctander med alle disse familiers sidelinier,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012032024096
2006112000026,"Schnitler, Didrik",Almindelig krigshistorie,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112000026
2011072720025,"Eckhoff, W.A.",Praktisk Regnebog for Middelskolen samt Almueskolen,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011072720025
2010072723009,"Werner, E.",Troldguld,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010072723009
2013061308000,"Rian, Ingolf",Om Ferskfiskhandel og Handel med Hermetik i Frankrig og Belgien,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013061308000
2009072900087,"Beer, Johannes",Læren om mennesket og dyrene,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072900087
2015021308010,"Christensen, Hjalmar",Nordiske kunstnere,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015021308010
2009042803011,"Paulsen, John",Haidee,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042803011
2007072702001,"Wergeland, Henrik",Henrik Wergelands Samlede Skrifter,1857,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007072702001
2009042803028,"Aall, Anathon",Udødelighedsideen,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042803028
2010021903007,"Andersson, N.J.",Verdensomseiling,1854,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010021903007
2006112301017,"Reusch, Fr. Heinrich",Den bibelske Skabelseshistorie og dens Forhold til Naturforskningens Resultater,1877,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112301017
2013071908098,"Undset, Ingvald",Indberetning om reiser og undersøgelser i 1873[=1874],1875,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013071908098
2006112300015,"Caspari, Theodor",Polemiske Sonetter,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112300015
2015071308315,"Ræder, N.",Haandbog til Turistkart over det Sydlige Norge,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015071308315
2016062148012,"Boothby, Guy",Markien af St. Burdan's Hemmelighed,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016062148012
2012070308096,"Bojer, Johan",Hvide fugle,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012070308096
2009041503012,"Reusch, Hans",Aarbog for 1892 og 93,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009041503012
2014111008139,"Spyri, Johanna","Heidi kan bruge, hvad hun har lært",1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111008139
2015111308083,"Bonnevie, J.A.",Schema til Regnskabsførsel ved mindre Jordbrug,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015111308083
2014070408099,"Petersen, A.",Geometrisk Konstruktions- og Beregningsbok for Middelskolen,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014070408099
2014110508111,"Hertzberg, Nils",Opdragelsens og skolens historie,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014110508111
2008040304013,"Fett, Harry",Gamle norske ovne,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040304013
2014081908198,Claude,fransk politichefs erindringer og optegnelser,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014081908198
2012072508189,"Petersen, C.T.",Logarithme-Tabeller med fem Decimaler,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012072508189
2015012808028,"Nielsen, Yngvar",Bodøsagen,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015012808028
2014031808040,,Hvad er Sandhed?,1875,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031808040
2014061008116,"Nedrebø, Willien",Evige kloder,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014061008116
2012083008181,"Dietrichson, J.L.W.",Lærebog i Fysik for Realgymnasiet og tekniske Skoler,1877,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012083008181
2016060848059,"Lie, Bernt",Helle,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016060848059
2006082800030,"Barth, J.B.",norske Natur skildret i Billeder fra Jagtlivet,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082800030
2007082912002,"Hertzberg, Ebbe",kritisk fremstilling af grundsætningerne for seddelbankers indretning og virksomhed med særligt hensyn til de skandinaviske seddelbanker i deres nuværende skikkelse,1877,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007082912002
2014010708173,"Schøyen, W.M.",Insekt- og sopfordrivende Midler,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014010708173
2009061912002,"Foss, H.",Tidsnornerne,1835,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009061912002
2010070713004,"Aguilar, Grace",Hjemmets Indflydelse,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010070713004
2014112108124,,Vaabenlære og Skiveskydningsinstrux for Infanteriet,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014112108124
2011081020016,,Trondhjems underofficersforening,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081020016
2014092908029,"Bjørnson, Bjørnstjerne",Samlede værker,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092908029
2016101148007,"Glaubrecht, O.","Anna, Iglesælgersken",1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101148007
2009042403001,"Eliassen, A.",Indledende kursus i plangeometri og geometriske konstruktioner og beregninger,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042403001
2016053108101,"Barth, J.B.",Optegnelser fra mit jægerliv,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016053108101
2007061902001,"Munch, P.A.",Illustreret Verdenshistorie,1849,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007061902001
2009051203026,"Carlsen, Arne",Lov om Bygningsvæsenet i Kristiania af 26de mai 1899,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051203026
2009030603024,"Ohnet, Georges",Gammelt Had,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009030603024
2014031406095,,Islands grammatiske litteratur i middelalderen,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031406095
2013101408051,"Støylen, Bernt",Forkyndelse og vækkelse,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013101408051
2010110806053,"Bjørnson, Bjørnstjerne",Samlede værker,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010110806053
2006112201008,"Thesen, O.",Om Fedekvæget og dets Behandling,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112201008
2013042608034,"Zöckler, Otto",Guds Vidner i Naturriget,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042608034
2014011608096,"Petersen, Siegwart",liten Norges historie for de første begyndere,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011608096
2006112100019,"Stanley, Henry M.",Stanleys Reise gjennem de sortes Verdensdel,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112100019
2012071208096,"Vullum, Erik",Følgerne af 9de Juni,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012071208096
2009072813011,"Dietrichson, L.",Camilla Collett og hendes Indlæg i Kvindesagen,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072813011
2011072720022,"Flatabø, Jon",Hun fridde selv,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011072720022
2015101648040,"Sebelien, John",Forelæsninger over fysiologisk og teknisk Kemi for den høiere Afdeling ved Aas høiere Landbrugsskole,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015101648040
2016021108169,"Heiberg, Jacob",Prøveforelæsninger til Concurrance om den medicinske Professorpost Marts 1873,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016021108169
2007081510008,"Sending, Wilh.","Om anordningen af kavaleriets årlige våbenøvelser, (rekrutskole og korpssamling)",1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007081510008
2009072801084,"Grønsdal, H.",ABC med stave- og læseøvelser,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072801084
2015110407541,,Redegjørelse for Christiania avertissementsblades udbredelse,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015110407541
2016053048122,"Sebelien, John",Oversigt over Kulstoffets Forbindelser,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016053048122
2014070108052,"Elster, Kristian",Solskyer,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014070108052
2016053108042,,Hønefoss og Ringerike,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016053108042
2014111908029,"Doyle, Arthur Conan",Forfulgt,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111908029
